Title,Transcription
An Drochshaol · Log Buidhe · The Schools' Collection | dúchas.ie,"Túairim is céad bliadhain ó shoin bhí an droch-shaoghal sa tír seo, agus is maith an rud é nach dtáinig sé ó shoin.Chuir na féilméirí na barraí agus d’fasádar go maith ar feadh tamaill acht dona go leór níor tháinig an aimsear féileamhnach dóbhtha agus chinn orra fás.Ní bheadh greim lé nithe ag na Gaodhal ar feadh na bliadna mearach muinntir Americá.Do ghabhadar trúagh leó agus chuireadar long chuig an tír seó agus í luchtuighthe lé cruithneacht acht bhí na Sasanaigh ag Liverpool roimpí agus ghlacadar an cruithneacht dóibh féin.Chuireadar aran dubh in a áit agus d’fágadar na Gaodhal i gcruadh-chas.Níl fhios ag na daoine fá láthair cé mar d’éirigh leó ádbhar barraí fhághail lé cur an bhliadhain dár gcionn. Chuala mé m’athair"
An tArán Dubh · Leath-cheathrú · The Schools' Collection | dúchas.ie,"Bhí fear darbh ainm Pádhraic Ó Dochartaigh ag muineadh i sgiobal sa mbaile sul a raibh scoil mar luadhtar in na leathnaigh roimh ráidhte.Do luigh an saoghal go trom ar na daoine abus ba mheasa na sin bhí an Tíghearna Talmhan mar a bheadh an [?] ar lorg na ngé. Um an dtaca seo tugadh aran dubh d na daoine agus nuair bhí Pádhraic ag muineadh théigheadh bean go dtí an baile mór agus asal faoi chleibheanna aice. Thigheadh sí abhaile agus [?]den arán seo aici agus roinntí ar na leanbhaí é.  Sin an taon chabhar tugadh do na daoine as ucht a bpastaí a cur ar seoil agus is fíor nach bhfigheadh ""Patch"" aon rud acht sasamh aigne nuair a d'feiceadh sé na pastaí ag ithe."
Aiste Eile ar Dhoineann · Páirc na Cille · The Schools' Collection | dúchas.ie,"Ní  raibh mórán doininn uathbhásaigh againn ón mblian 1839 buidheachas mór lé Dia, ach mar sin féin bhí siad dona agus gabh go leór lé eagla do chur ar daoine. Bhí ceann ann timcheall caoga bliana ó shoin agus bhí scéon ar mhuintir an ceanntair. Ní raibh de chainnt sa ceanntair tamaill maith in dhiaidh sin ach an 'stoirm'.Rinne sé díoghbháil mhór san áit. Thóg sé an díon de's na tighthe agus de's na stablaí. Bhí ar dhaoine áirithe dul amach agus aolach do chaitheamh súas ar díon na dtighthe chun an tuighe do choingbhéal síos air. Bhí an gaoth chomh borb sin is gur shéid sé na gréithre ó drisiúir dhaoine áirithe nuair d'fosgluigheadar an doras. Séideadh agus leagadh crainnte móra agus thógadh síos lé h-abhainn iad. Bhí páirc fataí ag fear in aice na h-abhainn agus sguabadh leis na páirce idir gais agus fataí.Bhí stoirm mhór eile ann sa bhlian 1936 ar an triochadh lá de mí Mheithimh. Dubhairt"
Aiste Eile ar Dhoineann · Páirc na Cille · The Schools' Collection | dúchas.ie,"'San am fadó do bhíodh a lán stoirmeacha san dtír.  Ar an dara lá déag de mhí na shamhna 1839 do thárla Oidhche na Gaoithe móire.  Ar an oidhche sin do rugadh buachaill agus tugadh Seán na Gaoithe móire mar ainm air.   Ar an oidhche sin rinneadh a lán dochar in áiteacha.  Do bhí a lán dochar in áiteanna.  Do bhí a lán comharthaí go raibh stoirm ag teacht, mar d'eirig sé an dorcha timcheall ar a trí a chlog.  Bhí fhios ag na daoine go raibh stoirm ag teacht.  Do bhí féar amuigh an oidhche sin agus rinneadh scrios mór air.  Do bhí an stoirm níos measa ar an bhfairrge ná mar a bhí sé ar an dtír.Sa mbliadhain 1936 do bhí stoirm eile uathbhásach againn.  Dubhairt na daoine nach bhfachadar a leithéid le caoga blian . Do bhí sé ag cur fearthainn ar feadh an lae.  Timcheall ar Mí Íuil a thárla an stoirm an stoirm.  Ar a sé a chlog de Máirt d'éirigh sé an dorcha.  Níorbh fada gur thosnuigh"
(no title) · Ceathrú Mhór · The Schools' Collection | dúchas.ie,"There is a story told about ""Páirc [?]. Once there was a [?] going to a place to say [?] for the people. When he was on his way"
An Gorta Mór · Sraith na mBannrach · Bailiúchán na Scol | dúchas.ie,"Tháinig an gorta i 1845. I dtosach na bliadhna chonnaic na daoine go raibh ""dubh"" ar na fataí. Na fataí a bhí ag coinneál furmhór na ndaoine beo agus mar sin má theip ar na fataí bhí cuile rud suas leo.Nuair nach raibh aon fataí in Éirinn 1845, 1846, 184- bhí na daoine ag fághailt bás na sluaightibh.Mheath na fataí na bliadhanta sin. Bhí an t-arbhar agus barraidheacha eile ar fheabhas. Acht béigean dó na feilmeoirí lag agus láidir é a dhíol chum an cíos a dhíoch agus ní raibh aon airgead in Eirinn agus d'imthigh a lán daoine as an tír i ríth na bliadhna sin. Báthadh a lán acha ag dul thár sáile dhoibh, mar ní raibh acha acht sean-bhádaibh. Rug chuid eile an galar anonn leo agus fuair siad bás i gCanada.Ba mhaith le na Sasanigh na Gaedhil a bheith ag imtheacht as Éire, mar bhí fhíos acha go mbéad an talamh acha féin agus mar sín níor chuidigh siad le na Gaedhil in aon nidh."
An Gorta Mór · Sraith na mBannrach · The Schools' Collection | dúchas.ie,"Chuireadar longa lán de mhín bhuidhe as na Státa Aontuighthe go hÉirinn. Chuir an Rialtas obair ar bun, obair nach raibh aon mhaith leis, mar bhí na fir ró lag le aon obair a dhéanamh.Dubradar annsin go dtugfaí airgead go aon duine a dhíoladh a chreideamh sé sin a rád a tionnthuigheadh ó chaitiliciach go protastún.Bhí fear d'ainm “Gaughan” ins an ceanntar seo agus bhí sé timceall seachtmhain gan bíadh agus chuaidh sé isteach i dteach dTairseacháin agus fuair sé a dhinnéar ann. D'ith sé an iomarcha agus nuair a bhí sé ag siubhal síos in aice leis an abhainn dhubh fuair sé bás agus tá sé curtha in aice leis an abhainn, agus an poll atá ins an cuid sin dé’n abhainn thugtar “Gaughan’s Pool” air.Tá bean agus páiste curtha i Dú Ríal a bhfuair bás in aimsear an gorta. Tá daoine curtha i a lán áiteacha san bparáiste a bhfuair bás san am sin."
Daoine Cáiliúla · Ros Dubh · Bailiúchán na Scol | dúchas.ie,Daoine CaileamhlaBhí fear in a connaidhe i gCeatramh Taidge darb ainm Pádhraig O Dochartaigh agus maidin amháin cuaid sé go dti Caisleán a Barraigh faoi dhéin dá chead mine.Thug sé an dá chéad mine ar a druim leis agus siubail sé abaile ag bhí sé i gCeathramh Taidge roimh an meadhon oidhche.Timceall céad bliain o shoin do bhí fear in a comnuide i bPort a Cloidhe darb ainm Seán O Neachtmhain agus fear an caileamhla a bhí ann.Maidean amháin cuaid sé go dtí Beal An Mhuirtid agus díol sé scór caorach. Cuaid sé abaile agus beir sé barraille fatai roimh an oidhche.CruadhtanDo batadh long ar a dtugtar long na cruithneachta tiar ag an inbhir.Cupla lá in a diaid sin tainig go leor rudai isteach leis an lán mara.Tainig go leor cruithneact isteac agus deirtear gur ba é sin an céad uair a connaich na daoine cruitneact.
Éibhear Bairéad · Gleann Caisil · The Schools' Collection | dúchas.ie,"Éibhear BairéadBhí sé siúd in a chómhnuidhe i nDúbh Loch in aimsear a ghort. Bhí sé a saothrú púnt mine ar chineál oibreachaí a bhí ag imtheacht sa tráth sin. Nuair a tháinic sé a bhaile in éis a lá oibre bhí cúigear marbh ar a mbaile le h-ocras; agus b'éigin do an cúigear a chur thall sa ""gCillín."" Sé an gléas iomchur a bhí aige len a dtabhairt ann ná cliabh deanta go slataí. Tá cuid dá gcrámhaí le feiceáil sa gCillín go fóil."
(no title) · Gleann Caisil · The Schools' Collection | dúchas.ie,"Éibhear BairéadBhí sé siúd in a chómhnuidhe i nDúbh Loch in aimsear a ghort. Bhí sé a saothrú púnt mine ar chineál oibreachaí a bhí ag imtheacht sa tráth sin. Nuair a tháinic sé a bhaile in éis a lá oibre bhí cúigear marbh ar a mbaile le h-ocras; agus b'éigin do an cúigear a chur thall sa ""gCillín."" Sé an gléas iomchur a bhí aige len a dtabhairt ann ná cliabh deanta go slataí. Tá cuid dá gcrámhaí le feiceáil sa gCillín go fóil."
(no title) · Gleann Caisil · The Schools' Collection | dúchas.ie,"In aimsir a ghort loic gach rud agus ní raibh tadaí ag fás go na daoiní. Thug na sagairt amach annsan go na h-altóir gan na daoiní aon cur a dhéanamh - nách bhfásfadh tadaí. Cuid go na daoiní chuir siad na bachlógaí [.i. stems] agus d'ith siad an fat {!}; daoiní eile bhain siad na súilí amach as na fataí agus chuir siad iad. Na daoiní a chuir na sgoilteáin b'éigin dóibh a dtógáil airíst agus a n-ith leis an ocras. Ach aoinne a rinne saghas cur a bith níl feidhim fiafruighe ar an barraí a bhí amuigh an bhliain dár gcionn. Bhí fataí ag gach duine a chuir bachlógaí nó súilí nó sgoilteán nó rud a bith.Tháinic oibreachaí 'un a tír a bhliain dár gcionn, agus iad sin nár chuir aon fata bhí siad ábalta beagán a ceannacht ó na daoiní go raibh siad aca. Ó'n lá sin amach bhí"
An Drochshaol · Gleann Caisil · The Schools' Collection | dúchas.ie,"(1) Da réir seanchus  na sean daoine bhí a dhá oiread daoine ann an uair sin na mar ta anois san áit seo.(2) Loic na fataí sa bpoll ní raibh rud ar bith le n-ithe ag na daoine acht bhí siad ag ithe an bráiste agus an fich.Bhí torad maith fataí ag na daoine sa bFógmhar acht nuair a bhí siad ghá dtabhairt abhaile san n_Earrach chuaidh siad síos tríd an poill, mar bhí na fataí bog lobhtha ionnta.Ní raibh póir fataí le cur aca an bliadhain dar gcionn acht dfhas na baclóga a bhí ar na cinn lobhtha agus bhí toradh mór aca."
An Drochshaol · Port Urlainn · The Schools' Collection | dúchas.ie,"Sa mbliadhan 1845  dhubhaigh na fataí ins na poill, agus an bhliadhan ina dhiaidh sin thuit an dubhachán i mí an Mheitheimh agus sa mbliadhan 1847 bhí na daoine ag fághail bháis leis an ocras. Ní bhfuair mórán bás thart annseo mar bhí iasg le n-ithe aca ach in áiteacha eile bhíodar ag fághail bháis ar thaoibh an bhóthair agus ins na páirceanna. Bhíodar ag ithe an féir le neart ocrais.  Nír abh mórán coirce curtha aca ach an méid abhí b'éigin dóibh é a dhíol agus an t-airgead a thabhairt  do'n Tighearna Talmhan nó chuirfeadh  séas teach agus talmhan iad. In 1847 d'fás na  bachlóga ar na póiríní ach níor chuir mórán iad. An t-é a churi bhí  bár maith aige.  Bhí suas le  9,000,000 duine in Eirinn in 1847 agus dhá bhliadhan ina dhiaidh sin ní rabh ach  4,500,100 duine. Thog siad teach thair ag an"
An Gorta 1847 · Glenamoy · The Schools' Collection | dúchas.ie,"Ins an am seo bhí níos mo daoine ann an uair sin na má ta anois. Na h-ainmhneacha a bhí air na daoine an uair sin OWen óg Mac Domhnall Larry Cuffe Airdreas O h-Éilighe agus Padhraic ORuaidhain. Bhí paróiste Beannachar agus paróiste Cillcomáin an paróiste amhain. Ní raibh misneach ag fear ar bith a phósad san áit ach fear amháin ag an Droichead dar b'ainm Tomas MacGearraidh. Fuair mórán daoine bás leis an ocrás agus bhí an cuid is mo acu cuirtha sa ceanntar, Gleann-na-Muidhe. Ins an blaidhain seo gloic na fataí agus an mbliadhain in dhiaidh sin phioc síad na fataí beaga agus chuir síad na baslóga. Thug an sagart amach gan na baslóga a chur ach chuir fear amhain Seán ODeaghánaig  tad ag bhí na daoine ulig ag feadail agus ag maghadh faoí ach mar sin féin bhí sé ag díol na fataí an bhliadain in a dhiaidh sin agus deirtear níor fás na fataí chomh aríamh is mar d'fás síád an bliadhain sin. Geobhfa bulán maith ar chloch mine an uair sin."
An Drochshaol in Éirinn Fadó · Inis Bigil · The Schools' Collection | dúchas.ie,"Bí iongantac an slighe a bhí ag na Sasana fadó ní tiocfiad leis na Sagairt bocta Aifrin a leigead do na daoine act a innonfios do na Saigdiúirí. Bhí (s) Sagart boct i nAcaill agus chroc n Sasana eB, an tainm a bhí air An Atar Manus Mac Suibne bhí sé ag teact o baile a cruaic isteach ar fud an oilean agus casad iasg marb do ar traig mór agus deireann daoine go bfuil sé miadhmhail iasg marb a teact (rosc) nuair a beadh"
Báthadh · Dubhthuama · The Schools' Collection | dúchas.ie,"Tuairm dhá scór bliadhan ó shoin bhíodh iasgairí as Baile a' Chruaich ag iomchur bradán in a gcuid bád ó'n áit íasgaireachta i mBaile a' Chruaich go dtí Polla a' Chaide, áit atá thuas san Abhainn Mhór in aice le Beannchor Iorruis. Dhiultaigh síad a dhul ann lá Saoire no Dia Domhnaigh.Bhí ceathair dearbhrathar de mhuinntir Eachmharcaigha thug an t-iasg go Polla' Chaide nuiar a thug na daoine eile suas. Rinneadh casaoid leis an sagart agus labhair sé leóf acht ní raibh aon mhaith ann, mar ní thiubhradh síad isteach dó agus leanadar orra ag iomchur na mbradán gach  Dómhnach agus lá Saoire."
An Drochshaol · Dubhthuama · The Schools' Collection | dúchas.ie,"Ins an droch-saoghal bhí bean ag dul thart ag iarraidh déirce. Tháinic sí isteac i dteach ar an mbáile seó agus d'iarr sí déirce. D'iarr bean an tíghe uirrí céard a bhí ag teastáil uití agus dubhairt sí go dtógfhadh sí rud ar bith. Thug an bean siúcra di'th. Annsin rinnes sí tae agus d'ól sí an tae dubh gan bainne gan siúcra agus dubhairt sí leis an bean  ""Is fada an lá ó chonnaic mé bean a raibh neart báinne aicí dhá clann féin gán a bheith ag tabairt aon bhraon do éinne eile.Bhí bean eile ag dul thart ag iarraidh déirce d'arbh ainm Róise Mac Aindriú. Tháinic sí isteach i dteach ar an mbaile seó lá agus dubhairt sí lé bean an tíghe go bhfánfhadh sí aicí lá ag sgáradh móna dá dtugadh sí bídh lé n'ithe dhith. Thug an bean neart bídh lé nithe dhít agus d'fhán sí aicí lá. D'innis sí do'n mnaoí go raibh beirt pháistí aicí - buachaill agus cáilín agus go bhfuaireadar bás lé ocras."
An Drochshaol - Scéal Eile · Dubhthuama · The Schools' Collection | dúchas.ie,"Lá amháin thainic fear isteach go teach agus bhí beirt pháiste leis freisin. Nuair a thainic siad isteach dubhairt sé ""go mbeannaigh Dia annseo"" acht nior labhair aoinne leis. Thainic an fear tighe isteach agus dfhiafruigh sé  dé céard bhí uaidh. Pláta min-bhuidhe nó cúpla fataí má tá siad agat. Dubhairt sé gur thuit a bhean agus páiste leis marbh inde. Thug an fear an pláta mine-buidhe dó annsoin agus chuaid sé amach é féin agus an béirt pháiste leis."
An tSeanaimsir · Dubhthuama · The Schools' Collection | dúchas.ie,Bhí fear i dTullachan fadó agus bhí go leor fataí  aige ach ní raibh aon rud aige  le nithe leó. Chonnaic sé féar ag teacht le isteach an portach agus cliabh ar a dhruim. Thainic fear an tige isteach agus dubhairt sé leis an mraoi a bhí istigh gur féar a bhí ann ag diol iasg. Thóg an fear thige cúpla sgilling agus chuaidh se amac. Céard a bhí ann ach fear agus a shean-mháthair ins an cliabh agus é ag dhul siar go dtí an lisín leí.
An Drochshaol · Dubhthuama · The Schools' Collection | dúchas.ie,"Ins an droch-saoghal bhí bean ag dul thart ag iarraidh déirce. Tháínic sí isteach í dteach ar an mbáíle seó agus diarr sí déírce. Diarr bean ant ighe uirrí céard a bhí ag teastáil uití agus dubhairt sí gó dtógfhad sí rud ar bith. Thug bean an tighe siúcra d'it.  Annsin rinne sí tae agus dól sí an tae dubh gan báinne gan síúcra agus dubhairt sí leis an bean ""Is fáda an lá ó chonnaic mé bean a raibh  neart báinne aicí dá cláinn féin gan a bheith ag tabhairt aon bhraon do éínne eil.Bhí bean eile ag dul thart ag iarraidh déírce d'arbh ainm Róise Mach Aindriú. Tháíic sí isteach í dteach ar an mbaile seó lá agus dubhairt sí lé bean an tíghe go bhfánfhadh sí aicí lá ag sgarádh móna dá dtugadh sí bídh lé níthe d'it.  Thug an bean neart bídh lé nite dí agus d'fán sí aicí lá.  D'innis sí don mnaoí go raibh beirt pháistí aicí buachaill agus cailín agus go bhfuaireadar bás lé ocras."
An Drochshaol · Dubhthuama · Bailiúchán na Scol | dúchas.ie,"Ins an am fáda bhíodh droch-shaoghal ag na daoine ag dul thart ó theach go teach a iarraidh déirce.Thainic bean agus triúr inghin leí lá, go teach Pádhraich Uí Gacháin í nDubh - Thuama. Nuair a thainic sí isteach go dtí an teach diarr sí déirc ar bean an tighe. Ní raibh aon aráin ná aon plúir ag na mnaoí lé thabhairt dí agus diarr sí deoch báinne agus fuair sí é.D'fán sí tamll maith annsin ag innseacht na sgalta don mhnaoi faoí gach rud a tharlaidh dí agus an fá nach raibh aon teach aicí agus an t-anró a bhí ortha ag dul thart mar sin. Fuair a fear bás nuair a bhí na páistí og agus cuiread ar an teach iad nuair nach raibh aon airgead acú lé íoc agus fuair beirt mhach leí bas. Dfan sí ag mnaoí an tighe seachtmhair ag sgaradh móna agus fuair sí biaidh le'n n-ithe"
An Drochshaol · Gleann Cuileann · Bailiúchán na Scol | dúchas.ie,"'Sé an cuimhne is mo atá ag na sean daoine ná an biadh. Bhíodh dhá chloich i-n cuid do na tighthe. Cruinnigheadh na comharsanna go dtí na tighthe  sin, dhénadh siad  an mhin.  Tá an coirce brúighte idir na clochaí agus  annsin tá sé cáidhte leis an salachar a bhainnt as. Cístí  mine coirce agus uibheacha agus im a bhí aca le n-ithe agus bhí cead aca iasg a cheapadh san abhainn. Tá dhá cheann de na clochaí sin i dteach Éamon Ó Cearáin go fóill. Bhí muilleann i n-úsáid i gCluaintecille. Bhí beagáin  fataí aca. Ní bhfuair siad  min ná fataí i n-aisge. Éadach olna a bhí  ag na daoine le chuir ortha. Bhí duine i ngach  baile leis an éadach a dhéanamh. Ní raibh brógaí aca le chuir  ortha. Bhí brógaí ruibéir á gcaitheamh ag na fir. Ní rabhadar le fághail níos giorra ná Béal-Átha-an-Fheadha. Nuair a bhéadh culaith éadaigh ag teastáil ó  fear thagadh an táilliúir  chuig a theach agus fanadh sé annsin go mbéadh  an culaith déanta aige. Gheobhadh sé biadh agus lóistín i n-aisce"
Scéal faoin nGorta · Gaoth Sáile · The Schools' Collection | dúchas.ie,"Bhí fear as Fál mór pósta le bean ó Mhaighdóran agus fuair sé talamh léi agus am an ghorta nuair nach raibh tada lé nithe ag na daoine fuair sé bás leis an ocras. Nuair a bhí sé ag fághail bháis díarr sé ar na daoine é a thabhairt ar ais chun a áit dhúchais mar narbh mhaith leis bheith curtha in aon áit acht istigh i bFál Mór mar a raibh a mhuinntear féin.An lá a bhí sé marbhú bronghantacht go deimhin an lá é, ní raibh gaoth da laighead ann, agus ba mhaith an rud dhóibh é sin mar bhí ortha dul treasna na fairrge. Annsan fúaireadar bád beag agus d'fágadar síos ar an tráigh é nó go dtógaidís aníos an corp. San am sin ní raibh conra ar bith sa tír beagnach mar bhí na daoine ró bhocht agus ní raibh airgead ar bith acu lé rud ar bith a cheannacht.Annsin chuireadar pluid thart ar an gcorp agus chuireadar súas ar dhruim dune éigin é agus fúair seisean greim mhaith air agus síos leó chun na trágha. Chuireadar isteach sa mbád é agus amach leo treasna na fairrge go Fál Mór.Núair a thangadar chun na trágha istigh agus d'fágadar an bád ar an tráigh agus bhí tamall mhaith lé siúbhal acu sul a dtiocfaidís chomh fada leis an roilig agus bhí ortha dul súas cnoc mór. Ag dul súas doibh cerb bith rud"
Scéalta i dtaobh Loing a Bádh · Gaoth Sáile · The Schools' Collection | dúchas.ie,Thainig long i dtír i nDubhloch tuairim is caoga bliain o shoin darbh ainm dó 'Timació.' Soitheach guail a bhí inntí agus chuaidh sí amú mar bhí an aimsear go h-olc. Chuir an stoirm suas ar an gcladach í agus briseadh í. Báthadh an caiptín darbh ainm Mistéal agus on lá sin amach go dtí an lá indiu tugadh 'la mhisteáil' ar an la sin.Cartuigeadh an gual agus dioladh síos i mBéal an Mhuirthid é. Chuaidh cuid den luing síos tríd an traigh agus thóg muinntir an bhaile an
An Bheirt Fhear agus an Cailín · Port an Iascaigh · The Schools' Collection | dúchas.ie,Bhí beirt fhear i h-Éirinn fadó Bhí siad i n-a gcómhnuidhe sa teach céadna. Do thuit an bheirt aca i ngrádh le cailín a bhí sa chomharsunacht. Ní raibh fhios ag fear acu céard a dhéanfadh sé leis an bhfear eile chun go bpósfadh sé an cailín.Oidhche amháin dubhairt sé leis féin go marbhóchadh sé an fear seo agus go n-imtheóchadh sé maidin lair na bhárach go Sasana agus go sílfeadh chuile dhuine thart timcheall go raibh an bheirt aca inthighthe i dteannca chéile. An oidhche sin nuair fuair sé an fear 'na chodlad mhairbh sé é agus tharraing leis an corp agus chuir i bpoll portaigh e.Go moch láir na bhárach d'imthig leis go Sasana. Fuair sé obair annsan agus sgríobh sé go dtí an gcailín. D'fhan sé i Sasana ar feadh dhá bhliadhain agus i rith an ama san bhí sé ag sgríobh go dtí an gcailín. Annsan thainig sé abhaile agus phós sé an cailín.Bhí an bheirt aca an shásta agus bhí chuile ruid ag eirghe leo go maith. Aon oidhche nuair bhí siad dul ag cuartuaidheacht chuala siad caoineadh. Tháinig faitchíos
Feilm Shéamuis Mhic Cormaic · Port an Iascaigh · The Schools' Collection | dúchas.ie,"corp. Thóg siad aníos as an bpoll é agus thosuigh an fear ag caoineadh go fuidheach os cionn an chuirp. ""Cé'n duine a mhairbh tú?""  Cé'n duine a mhairbh tú"" ars an fear. Leis sin léim braon fola amach as an gcorp suas ar éadan an fir. ""Ó"" ars an sagart ""Tá an sgéal réide anois, Is tuse an fear a mhairbh é."
Feilm Mhichíl Uí Mhodhráin · Port an Iascaigh · The Schools' Collection | dúchas.ie,bhí sé ag suibhal na sráide agus ghaibh gluaisteán an treó agus mhairbh é. Ní raibh aoinne ina theach anois agus bhí trúir fear 'na gcomhnuidhe sa gcomharsanacht. Bhí sainnt an domhain ar chuile fear aca an teach a fhághail do féin. Thosnuig an argóint eatorra agus bé deireadh na dála gur throudeadar agus go marbhuigheadar go léir a chéile.ó Sorcha Ní Maoldomunaigh
An Bá · Beannchor Iorrais · The Schools' Collection | dúchas.ie,"As na Státaí a tháinic Micheál Ó Conmhachán ar fear a phós Máire Ní Murchadha as Ait-a-Bhaile timceall seachtmhó bliadhain ó shoin. Chuaidh Micheál Ó Muiníle as ""Fál Ruadh"" leis an bpósadh, go h-Achmhas agus nuair a bhí siad ag teacht abhaile tar éis an bpósadh bhí tuile mhór san abhainn ag ""Béal ná Buidhe"". Níraibh misneach ag aoinne aca a dhul treasna na h-abhainn annsin. Dubhairt Micheál Ó Muiníle go ngeobhadh seisean treasna. Chuaidh sé amach ar a ghiorránagus scuab an tuile é fhéin agus an giorrán léithe. D'fhill gach duine ar ais agus d'imthigh siad ar bhealach eile go dtáinic siad abhaile."
An Drochshaol · Dubhloch · The Schools' Collection | dúchas.ie,"Chómh faid is bhéus Gaedheal beo ar ghob lom chairraigreach Dhubhlocha ní deanfar dearmud ar an droch saoghail. Agus ní h-ionghnadh é. Is iomdha sin cruadhtan a d'fhulaing na créatuir bhochta, agus gan aca acht ó'n láímh go dtí an béal i rith an ama, iad a fághail bháis na sgórtha as éádan a chéile le ocras, le fucht, agus le fiabhruis; agus leis an sgéal a dhéanamh naoi n-uaire ní ba mheasa, bitheamhnach de thighearna talmhan ag iarraidh cíosa ortha, agus nuair nach mbídís  ábalta é a íóc leis thoigfeadh sé an bhó as dhuine, an t-aon ceann amháin a bhiodh aige go mion minic agus tiubhfradh sé leis é. Is minic bhiodh an fear bocht sin a' brath ar an mbuin sin lé'n é fhéín agus a mhuirghín mór lag  a chothughadh; acht anois nuair nach mbíoodh an bhó aige, ní bhiodh aige acht é fhéin agus uimhir an tighe a chothughadh, ar lufurnaigh, ar bhrioscarláin, agus ar thoradh an chladaig.Nuair a caillfidhe duine chuirfidhe"
Scéalta a Bhaineas leis an Drochshaol · Dubhloch · The Schools' Collection | dúchas.ie,"Bhí baintreabhach agus ceathrar díleachtaidhe na gcómhnuidhe i mBaile Úr aimsear an droch shaoghail. ""Sally Sheáin"" a tugtaoí ar an mbaintreabhach. De threibh mhuinntear Raghallaigh dob eadg í.Bhí cruach eórnan aicí agus ba é an t-aon rud a bhí aicí lé na coingbheál beó. Is amhlaidh a bhídis ag ithe an eórnan fhuair acht mar sin fhéin choinígh se ó'n mbás iad. Duine de mhinntear Dhonnchadha a bhí na fó Tíghearnaí talmhan an tráth sin. Ceard dheanfhadh sé acht an chruach a ghoid san oidhche. D'fhág sé sin an bhaintreabh"
Scéalta a Bhaineas leis an Drochshaol · Dubhloch · The Schools' Collection | dúchas.ie,"ar ucht a máthar agus an ceathrar mín marbh. Máirín a bhí mar ainm ar an bpáiste a mhair. Thug máthair Bhid abhaile í agus síl sí chuile lá nach maireadh sí go h-oidhche. Acht tar éis cúpla bliadhain thionntuig sí amach na cailín laidir. Chuaidh sí go h-Alban nuair tháinic ann di. Pósadh ann í, acht fuair sí bás go gearr na dhiaidh sin. Cuireadh in Alban í i bhfad ó na muinntear féin."
Scéal · Dubhloch · The Schools' Collection | dúchas.ie,Bhí lánamhain in a gcómhnaidhe thart i nDubhloch i n-aimsir  an droch shaoghail agus bhí páiste amháin acú. Ní raibh an páiste acht cúpla mí d'aois nuair a fuair a mhathair bás. Ní raibh bainne na tadaí ag an páiste bocht le na choineal beo. Bhíod sé i gcómhnaidhe ag coineadh san oidhc he agus n'éigin de'n fear é a shineadh
Scéal · Dubhloch · The Schools' Collection | dúchas.ie,treasna a bhrollaigh. Thosaigh an páiste ag diúal agus chonuigh an t-athair ó'n mbás é. Annsin d'fás sé súas go raibh se in a fhear agus chunlaidh sé an sgéal seo agus thainigh náire air agus oidhche amháin marbhuigh sé an tathair.Bhí lánamhain in a gcómhnaidhe thart annseo in aimsir an droch shaoghail. Bhí buachaill amháin achú agus bhí sé timcheall agus cuigh bliadhan déag d'aois nuair a fuair a mhathair bás. Bhíodh sé i gcómnaidhe annsin ag cuir smacht ar a athair agus dhá bhuaileadh. Bhí gradh a chómh mór sin ag an athair air nach nabrócadh sé tadaí leis. An lá seo fuair an gasúr é féin bás. Nuair a chuir síad é thainic a lámh amach tríd an uaigh agus b'éigin de'n athair thigheacht agus buille a thabhairt de'n láimh in
Seanscéal - Tomás Lách agus an Poitín · Béal an Mhuirthid (C.) · The Schools' Collection | dúchas.ie,Tomás  Lághach  agus an PoitínBhí fear in a chomhnuidhe i nDuibhoilean Mór  -  oileán ó dheas de'n Mhuirthid i gConndae Mhuigheó idir Innis Sgéithe agus druim diallaide in Aicill timceall deich mbliana fichead ó shoin.As Cuan na Mara ó cheart an fear seo agus 'réir a chuid cainnte nuair a bhí sé 'na' bhuachaill óg bhuail sé thart ar na cladacaibh ag gliomadóireacht agus nuair chas an t-ádh é chomh-fada le  Duboileán Mór chaith sé ancoire. Phós sé cailín spéireamhail inghean Ríogh an oileáin agus chuir sé faoi ar an oileán
Loch Ghéis (Céas) · Louisburgh · The Schools' Collection | dúchas.ie,"Cloistear trácht ar an loch seo go minich ní amháin ibparoíste Cill Gaobhar acht igcuid mhaith paróisdí san gcomharsanacht. Nóstar a lán, lán sgéalta faoi'n loch céadhna agus creidfidh na sean-ionduirí in  abfhírinne go h-éag.Tá an loch fhéin lé feiceál i nDúbhach Mhic Eoín - sráid-bhaile atá suidhte timcheall 4 mhíle siar ó baile Mór Cluan Cearbán. In allóid do chomhnuigh trí  eala ar an loch, bhí sé de nós acu a theacht idtír an tráthnóna roimh ré agus a chur in iúil go raibh duine eicínt lé bás d'fhághail tré'n a sgiatháin a chraitheadh fó thrí.Go dtí lé déanaige do bhí 3 clocha cruinn ar an dtráigh cois locha agus an té go mba mhian leis go dtuitfeadh mí-ádh ar a námhad"
