Title,Transcription
Famine Times · Lugnaskeehan · The Schools' Collection | dúchas.ie,"During the years of 1846 and 1847 the people of this district  had nothing to eat except  raw turnips and they too grew scarce and many of the people ate grass. The people  were dying  in dozens along the road. There is a story  of an old woman  in the parish of Kilargue  who had no home of her own. She went  about begging  and when the Famine  began   people  could not afford to  give her anything; she lived in a  cave in a rock which  was called ""Susan's Den"" and one morning  she was found  dead in the cave and her two children asleep  beside her.There were also many people found dead along the roads  who did not belong to this part of the country at all. The people  were dying  in such numbers  that there were no wakes or funerals. The bodies were carried to the grave as soon as they were found and often  five and six people were buried"
Famine Times · Lugnaskeehan · The Schools' Collection | dúchas.ie,The famine which was in 1846 and 1847 was a terrible time for the people in this district. As a result of the blight the potato crop failed. The potatoes did not grow with the exception of a few places where they grew very small. The people that had them kept them in barrels and set them the following year.
Famine · Mullach Dubh · The Schools' Collection | dúchas.ie,Famine.In the year 1846 the famine began in Ireland because of the failure of the potato crop.  The people died of hunger and diseases.  The landlord started public works in this district but instead of giving the employees wages he gave them two quarts of porridge in the week.  For this district there was a Depot erected for boiling the porridge and it was situated in the townland of Mullaghduff.  After some time the English Government sent in a cargo of rotten Indian meal which was moving with maggots.  The poor starving people ate this unhealthy food and the result was thousands died from cholira and fever.  Deaths were so numerous that they were not able to have coffins supplied for all so they had one coffin made from which the bottom could be removed
Famine Times · Inishmagrath · The Schools' Collection | dúchas.ie,"Famine TimesThere is no information concerning the famine times, only what is found in the History Book."
Lake Allen Disaster in 1831 · Kilmore · The Schools' Collection | dúchas.ie,"Lake Allen Disaster in 1831.On the 18th day of April 1831,On Good Friday morning by the rising of the sun,People going to market came flocking to the shore, but fourteen of that number returned back no more.IIBetween Rossbeg and Corry Point,They hoisted up their sail,The wind it blew from the North East,They had a pleasant gale.IIISailing on most cheerfully whichcaused their friends to weep,That evening at Shavagran,They perished in the deep.IVJust as they were landing,Young Johnnie he did say,""Be quick and snake your market nowearly in the day.""They all agreed to go at three, and sail along the shore.But the Lord decreed as you may seepoor Johnnie was no more."
The Famine Days · Kilmore · Bailiúchán na Scol | dúchas.ie,In the famine days a cow fed in a town-land near Glenade. This cow was a very good cow. Any vessel which would be put under her she would fill it. This cow fed the people of the whole town-land and this (never) townland never suffered from hunger. A woman from another town-land was jealous about the cow. She got a bottomless can and milked the cow and milked away all the cow's blood. The cow went out on the Glen Gap and fell dead.
The Famine Years · Kilmore · The Schools' Collection | dúchas.ie,"The famine years started in the harvest of 1846.  The potatoes all rotted in the ground.  Four millions of the died some of starvation and some of disease.  Most of the cattle died too.Bread was the only thing that they could buy and it was very scarce.  The oats crop grew alright and anyone who had it, used to get it ground in the mill and made into oat meal.  Then they could make plenty of porridge.  There was an hospital in grouse lodge.  The people nearly dead, used to go there and often they were got on the road side.  When they were dead they were all buried in one large pit and covered with sods and stone.  In 1848 crops were very plentiful any crop that was sowed grew.People who were young and had nothing to get at home went roving about from place to place trying to get food for themselves"
Famine Years · Radharc na Sionainne · The Schools' Collection | dúchas.ie,"appear in here and come back tomorrow when you are sober.""There was another old slated school in the townland of Doolargy above the Priest's house. The children wrote with quill pens and with a slate and slate pencil. This old school was built the side of the hill. The field on which it was built was built was called the school house field. The children in that school never learned Irish. The subjects they learned were reading, Arithmetic and writing."
A Story · Tulach Cliabháin · The Schools' Collection | dúchas.ie,A StoryI have often heard the old people telling about the Fords they had the Cashal in Corry. There lived in the cashel three ladies. They were sisters called Fords and they were the best looking girls in the west of Ireland. Sir Frederick Hamilton hated the Fords girls. He had one daugher in Manor hamilton that was the best looking girl in the west as he though only the Fords So Sir Fredricks son came across the mountain with his blood hounds and killed the three Fords girls. He killed one in the Cashel and the other two got out one of those was killed in a wood in Doolaryig. There is no wood there now. The third got back to the Cashel.She thought she was all right but the dogs found her out. She was hid in the fire place and she met with the same fate as her two sisters. Young Hamilton was content that he had the Ford girls killed
Story · Tulach Cliabháin · Bailiúchán na Scol | dúchas.ie,"I often heard the old people telling this story by the fire side when I was a boy.  There was one of the O Rork's at Dromahair and he had one son who was very wild and had what they called manners. So to keep him afraid his father said that he would give £5 Pounds to the man who would cut the head off him.So some time passed and the news went around that O Rorke offered £5 pounds to the man who would cut the head off his son.  The news got as far as Ballinaglera and one morning four men set out for Dromahair and got the boy and took off his head, and took it to O Rorke and demanded the £5 Pounds which he offered to get the head off his son.  So he was very sorry and he sent out a messanger to tell the boy's uncle what had happened.  His uncles said ""I saw these men going in to town this morning"" ""and they will come back this way"" again.  So his uncle waited for men and in a short time the four men came along.  One of them had a sword the other were not armed.  So the boy's uncle had a spade"
Folklore · Cor na Gaoithe · The Schools' Collection | dúchas.ie,"Long ago the houses in Shruffina were made of mud. One night there came a great wind - storm and the people in East Cavan suffered heavy losses, particularly in Shruffina.This wind storm broke out in 1839 and the population of Shruffina at that time was about 70 families.All the cabins in Shruffina were blown down except one cabin that belonged to a man named Seán Keegan  They kept their cabin safe by means of ropes put across the cabin. No woman lived in this house, but there lived five strong men.When the people in the other cabins saw that their cabins were being blown, they tied ropes round them but it was all in vain  When the saw their cabins were huddled to the ground,"
A Local Tragedy · Cor na Muclach · The Schools' Collection | dúchas.ie,"About the year 1842 a terrible drowning tragedy occurred on Lough Allen. The victims were ten women and four men who were returning from a market in Drumshanlo on a Good Friday. When about half way home it seems that a storm arose. Sad to say they never reached home s the box capsized and all the party were lost. The inhabitants of ross and corry heard their screams and rushed to the lake sore with torches made of straw, but could see nothing and could give no help.One member of the party who went to market had a great escape. She tried to get back on the boat but it seems there was no room for her. She walks back. He name was Mrs. Foley, Grandmother of Patrick, who lives in the townland of Kilgarriff, Ballinaghera, near Dowra. One of the lost women was a Mrs Mc Fadden of Lower Annagh, Ballinaglera. All the lost bodies were found and are now buried in"
Severe Weather - Cyclone · Sliabh na Cille · Bailiúchán na Scol | dúchas.ie,"On the 16th May 1873 there was a great snowstorm.  Sheep and horses were lost on that day.  The snow was ten feet deep in places.  The people came safe but many animals were destroyed.  Before the storm the sheep got black and the sky got red.In 1839 trees were uprooted and hay was swept away.  60 years ago there was a great drought.  The people had to go two and three miles for water.  There were no crops that year in places.{Myles Mc Gourty from his father, Myles Mc Gourty, of Stranagarvana, Ballinaglera, Co. Leitrim.}"
Famine Times · Sliabh na Cille · The Schools' Collection | dúchas.ie,"taken away to the forts. The old people used to see crowds of people with coffins on their shoulders at the forts.  It is supposed that the ""Danes"" built the forts to protect themselves from attack.  The ""Danes"" were supposed to live in them.  There used to be cats seen frequently about the forts. They were called ""wild cats"". Any owners of the land who would interfere with the forts would have some mark left on them that would never be cured.Lights used to be seen in the forts.  Music used to be heard also in the forts. The music used to sound like that of a flute-player.(Collected by Cáit Nic Réill as on page 114)"
The Famine · Urbal · The Schools' Collection | dúchas.ie,"This parish of Ballinaglera, Co. Leitrim was very thickly populated then.How the potato-crop failed. It was believed a light frost came in July '46.  The potato decayed in the ground. All that were left in the ground were only about the size of beads.In '47 the ""potato"" seeds were sown broadcast like grain.In '48 there was a ""double""-crop. The oatcrop did exceedingly well.A man named Kerrigan, who lived in Derinawillan used dig an Englihs rood for oats in a day.  (March ?47) He used get a pound of oatmeal for his labour.  He used boil the oatmeal , make porridge in the house of his employer before he'd go home and eat his supper there.Kerrigan's wife used to take a hen to sell to her ""opulent"" neighbour. The neighbour used not take the hen but give her alms as far as he could afford to do so."
Famine Times · Hollymount · The Schools' Collection | dúchas.ie,"People tell stories of the ""Famine Times"" as it affected this district.The district was chiefly populated and the sites of houses are still pointed out.The Blight was unknown.One stormy night in June the Blights came on the crop and destroyed it.Three men would not get a stone of potatoes after the days work.The seed potatoes the following year were sown broadcast like grain. This produced a wonderful crop.Oaten grass boiled and salted was the peoples' food.No Government help was given in 1846-47.Great numbers took Yellow Fever & died.Others went to America and the story is told of four people of this who with others set sail for America.They dried back to Ireland.One of them came home - the other three made a second attempt but were lost.In 1879 the 'Potato Crop' again failed."
Famine Stories · Dromseanbhoth (B.) · The Schools' Collection | dúchas.ie,If the famine came in these days it would not strick the people so bad because they dont depend so much on the potatoes now. They have so many other food instead of the potatoes. My Grandmother tells me that her mother was living in the famine years (1846 - 1847)  She said that the first of the famine was caused by blight on the potato crops. Then the people had no potatoes to eat and the had to eat Indian meal and oaten bread until the could not afford to get those things. The people started to die in dozens of hunger. The used to die along the roads and in the fields. No of those people we buried because the people were not able to bury their dead.
Famine Stories · Dromseanbhoth (B.) · The Schools' Collection | dúchas.ie,There is no one in this district that lived during the famine years. But my Grandmother tells me a lot about it as it was fresh in the memory of the people in her young days. She said the people depended upon potato crop. But in the summer of (1845) there came a disease called the blight on the potato crop and it left the people without potatoes for the coming year. The people depended mainly upon the potato crop. They had other food to eat when the potatoes failed. They used to make boxty and potato bread out of the potatoes.
The Whitethorn Bush - A Story of the Famine Days · Dromseanbhoth (B.) · Bailiúchán na Scol | dúchas.ie,"Previous to the Famine 1846-47 a prosperous family lived at Mount Allen near the Galley Bridge. The family consisted of six persons, father, mother, two sons and two daughters. They were robbed by their Landlords (the Landlords were England's garrison) who seized all their stock and crops for rent, until they had not a morsel of food to eat and no money to buy it, even it was to be had for buying. The mother was the first to die of hunger, and so on until none"
(no title) · Dromseanbhoth (B.) · The Schools' Collection | dúchas.ie,"In June 1847 a tall man and his daughters, were travelling from Ballinaglera district and had arrived at Bernard Costello's, Shramore about dusk. They called at the Costello home and asked for food, which they received. After some time they left carrying the food with them.The Costello family were awakened next morning by the young girl who had called the previous evening. She told them"
Famine Times · Liathdruim · The Schools' Collection | dúchas.ie,"There are a few old persons in this locality who can recall many of the facts which they heard from their parents about the Great Famine of 1846 to 1848.  This famine was caused by the almost complete failure of the potato crop.  Blight set on in June 1846 and almost the entire crop rotted in the ground.At that period the potato was the principal food of the country people, and as the country was then far more thickly populated than it is today, the poor people of Leitrim and North Roscommon were faced with starvation.  There is a full"
Folklore · Drumkeelanmore · The Schools' Collection | dúchas.ie,The famine lasted one year from 1846 to 1847. The potato crop which failed in 1846 was the chief food of the Irish. Thousands of pounds worth of potatoes rotted in the ground and cause a terrible smell through the air which caused fever. During that year thousands of people died of hunger and starvation. During the famine many poor people were put out of their houses to die because they were not able to pay rent. Often people were got dead along the road with lines of green around their mouths where they used to be eating grass and chicken weed.
Famine Times · Cara Droma Ruisc · The Schools' Collection | dúchas.ie,"Old people have stories they heard about the famine of 1846.It affected the district very much  because a great many died of disease and starvation and a great many people left this district after the Great Famine.Before that time the district was very thickly populated.There are still a great number of sites of houses which were then occupied and now in ruins.The potatoes decayed in the ground because of the blight.The people of that time were glad then to eat raw turnips, weeds, seaweeds dogs and cats when they could get them.The grain grown in this district was at the ports ready to be sent out of the country.During the Great Famine the government gave the men of this district relief works.It was to build the Ballinamow Canal.A plague follower the famine. People"
"Famine Times · An Clochar, Cara Droma Ruisc · The Schools' Collection | dúchas.ie","The Great Famine, one of the most terrible events in Irish History began in eighteen hundred and forty six. It was caused directly by a failure of the potato crop. When Sir. Walter Raleigh brought the potato to Ireland in fifteen hundred and eighty three, the Irish people little thought it would be the cause of so many deaths.Thousands died in their houses, in hedges and on the road-sides. They died of hunger, thirst, cold, cholera, and especially famine fever. Some were buried where they died as the poor starving people were not able to bring them to the graveyard.To the present day, may be"
"A Tragedy · An Mhainistir, Cara Droma Ruisc · The Schools' Collection | dúchas.ie","150A TragedyOne morning in the year 1917 cousins of my mother were at breakfast one morning when a banging came to the door.  There were six people at the table when the banging came to the door.  There was a shop boy at the table, he opened the door, and as he did English soldiers rushed on him and killed him.  The soldiers rushed into the breakfast-room and shot everyone at the table but one.  The soldiers plundered the house but there was one who watched them.  The wounded man got to his feet and staggered to a doctor.  The doctor fixed his wound and said, ""There is a bullet in your lung, but you will cough it up sometime.""The man's name was"
A True Story · Cill Srianáin (Jamestown) · Bailiúchán na Scol | dúchas.ie,"About 40 years ago, a poor couple lived in a tiny cottage, in ""the Grove"" Carryolish. The husband was an aged man, and a labourer. With their small means, they had reared 14 children and reared them well. But like all youngsters of their time, they had to seek a living across the sea., and the old couple were left alone. The American cheque came regularly and so they never knew want.One year, the Christmas cheque came as usual, the Christmas things were bought. Everything was cosy and comfortable  in the tiny home. The old man went out rambling on Xmas Eve, Old Mary went into the room with a candle - she must have held it near the curtain, for shortly"
A Story of the Famine · Cill Srianáin (Jamestown) · The Schools' Collection | dúchas.ie,"There was a woman named Nellie Kelly who lived, in Corrigeenroe near where I was born, (during the Famine). I knew her myself later on.Well, when the Famine was at its height, and starvation was everywhere, the Parsons and ""big houses"" started giving out ""yalla male"" (Indian meal). This poor woman had a big family, and they fell sick, in ones and twos from starvation. The neighbours, when they saw what was happening, advised her to go to Kilmactranny to the Parson's for the Indian meal. She knew well, she'd have to ""turn"" (Protestant) or at any rate, pretend she was going to turn, before she'd get it. So sooner than do that, she let them all"
A Tale of the Famine · Cill Srianáin (Jamestown) · The Schools' Collection | dúchas.ie,"I heard your great grandfather telling this - it is perfectly true.Your great grandfather Owen Hunt owned the mill at Killukin. He knew a man, a big strong man whose child died in the workhouse during the Famine years.The child was buried without coffin or else, in the ""Sand Bank"" the burial place at Carrick workhouse.The poor man went in at night, with a big pardog with [?] on it, and he lifted the dead body out of the pauper's grave, and carried the body naked through Carrick, in the pardog on his back, and out to the Railway Bridge. He lowered the Pardog, took off his torn coat and shirt, and wrapped the dead child's body in the shirt and coat and buried his child among his kith and kin in Killukin graveyard. He could not rest, he said, day or night"
(no title) · Cill Srianáin (Jamestown) · The Schools' Collection | dúchas.ie,"Beyond in Doon - near the lough - there was a poor beggarwoman - she took the fever - everyone took the fever that time.When she got sick, she went into her little hut and lay down on whatever bed she had. She brought in with her a canteen of water. She had nothing else and she had no one to attend"
(no title) · Cill Srianáin (Jamestown) · The Schools' Collection | dúchas.ie,"The ""line"" and the other new road at the back of our house in Doon Boyle were blocked out for relief work in famine times.There was a poor woman with a baby working, breaking the stones. Well she died of the fever, or the hunger, sitting at work on the heap, and when she was found the baby was drinking at her breast - the breast of the dead starved woman."
A Tale of the Famine · Cill Srianáin (Jamestown) · Bailiúchán na Scol | dúchas.ie,"At the time of the Famine, a man was paid for burying the people. He made a coffin with a hinged lid, and he let the bodies drop out of the coffin into the grave. This coffin did thousands of people for he never let it down in the grave.A man and his daughter died near the house and they were buried in the middle of a field, in Tom McNulty's land next to ours. A little clump of bushes marks the spot. There is an ash tree growing at one end of the grave and a big stone stands at the other end. There was no one to bring them to the graveyard.When the man mentioned in the first paragraph would hear the number that had died each day, he would say ""Is that all."" He wanted the money."
(no title) · Cill Srianáin (Jamestown) · The Schools' Collection | dúchas.ie,"During the Famine Days people used to go out seeking food. They eat grass, nettles, pig-nuts and everything. Many a one was found dead, with the green of the grass round the mouth. When they were found dead, there was nothing done with them, only they were covered with a pile of stones. The piles of stones can be seen still.In the district of Ai an Tobar on the border of Kiltoghert [arish?] near Lismoyle there is a spring well. All round that well there is a rock. It is supposed to be a blessed well. Some people call it ""St Patrick's well."""
(no title) · Cill Srianáin (Jamestown) · The Schools' Collection | dúchas.ie,"In the Famine year the people got so wasted for want of food that their neighbours did not recognise them. At that time, a girl whose name was Maggie Clabby called to the house of my great grand father in Corrboola (James Moran).He did not know her. And she said ""James don't you know me?"" He gave her some food but she was so far gone, she got weak after eating it, and she was not able to go home. He put her in a creel and carried her home."
Famine Times · Liscarbin · The Schools' Collection | dúchas.ie,"135her to her own house.  At eight oclock there was an awful ""whill a bull"" at McCabes.  Mary Doogan went over and Pat and Mrs McCabe were crying and saying their child was dead.  Mary Doogan went up in the room and there, sure enough was the child dead.  ""Stop your crying"" said Mary.  ""Thats not your child at all for I have your child beyond in the house,"" and there and then Mary told her story of what she had seen early in the morning.  Mary brought back McCabes child then, and they took  the ""dead child"" out of the bed, held it over the fire and ""whoo"" it went up the chimney in smoke  It was a fairy child was left, and the woman was a fairy woman taking away McCabes child, and now that's the truth I'm telling you.  I wouldn't believe poor Mary.  ""God rest her soul.""Mary Gallagher."
(no title) · Coill Chláir · The Schools' Collection | dúchas.ie,"This is a true story. During the Famine a widow named Margaret Sweeney lived in Cordery Morton in a little hut. beside a fort. She had ten children and no means of supporting them. One evening, after sunset as the widow was walking round the fort talking to herself, she met a little woman who asked her what was troubling her. The widow said she was very worried because she had no food for her children except water cress or sorrel, or nettles or sometimes a fish which she caught in the river. The little woman told the widow to come to the fort next morning and she would find there a cow which would give her milk for her children. The widow did as she was told and she found not only the cow but a calf as well. The cow gave plenty of milk all year except during the winder when she went dry. The widow was again sorely troubled and again the little woman came to her aid. She told the widow to leave the cow back in the fort at night, and on the following morning she would find another cow in her stead. Every winter the same thing happened. The widow left the dry cow in the fort and got in her stead a fresh cow and a calf. When all the children were able to provide for themselves they no longer got the cow and calf."
Famine Times · Coill Chláir · The Schools' Collection | dúchas.ie,"Before the ""Great Famine"" of 1846 and '47 my district was very thickly populated. In Tawnycurry there were many houses. Their inhabitants were Egans, O'Donnells, and Mac Sharry's. In a field beside Michael Mullaneys there lived a family named Mortons. In Mr. Keaneys farm there were many houses. Some of the inhabitants were Healys and Mortons. All these families died during the Famine. The blight was supposed to come in the form of a germ. The people of our district who died of disease and hunger were brought on asses backs to Peter Lee's field where they were interred. The people used to tear up the the ground for ""Briscaún"" root which they used to eat for food. An old man saw a field in Gilmartins farm torn up three times in the one year for Briscáun root."
Famine Times · Coill Chláir · The Schools' Collection | dúchas.ie,"IN 1846 and '47 this district was very thickly populated. In fact no farmer owned more than five acres of land. The people now living point out the ruins of those farmers' homes that the ravages of the famine years laid low. In Tawnycurry there were many houses for example Flynns, Reillys and McGuires. In Killamara there were also many houses. Feehilys, O'Rahillys, Beirnes, Higgins and McHughs. My townland was nearly all in oats that year. Some people say that is how it got its name ""Sheafield"". The black fever followed the famine and a lot of people died with it."
Famine Times · Coill Chláir · The Schools' Collection | dúchas.ie,"IN 1846 and '47 this district was very thickly populated. In fact no farmer owned more than five acres of land. The people now living point out the ruins of those farmers' homes that the ravages of the famine years laid low. In Tawnycurry there were many houses for example Flynns, Reillys and McGuires. In Killamara there were also many houses. Feehilys, O'Rahillys, Beirnes, Higgins and McHughs. My townland was nearly all in oats that year. Some people say that is how it got its name ""Sheafield"". The black fever followed the famine and a lot of people died with it."
Famine Times · Coill Chláir · The Schools' Collection | dúchas.ie,killed the people. The people often lived on one meal of potatoes four days. The drank a lot of water. The first relief the people got was Parnell's meal. Every family got a stone of meal in the week to do eighteen in family. The people made porridge with the meal. They took water with porridge. The children learned their tasks with the light of the fire or with a rush candle.
Famine Times · Coill Chláir · Bailiúchán na Scol | dúchas.ie,"A man named James Flynn who had nothing to eat for a fortnight but watercress, (upon which most people in this district lived during the Famine) died of hunger outside his own door. Want of food gave rise to fever. In Selton a man named Lacey died of fever after three days' illness. No neighbour would enter the house so his wife had to put the body in the coffin, and to push the coffin out through the window to men who were outside. They buried him in a field beside his house, and this field is still known as Lacey's field.About the time of the Famine a canal was cut through Kilclare in order to give work to the starving people. Porridge was given as food to the workmen and sometimes when the supply was not sufficient the men wrestled to get a share.In 1846 and '47 Kilclare Mill was busy grinding oats for food for people. A woman named Mary Ann Farrell set out for food for her children, but she was so weakened out from starvation herself that she died before she reached the mill. Betsy McHugh went for meal. She was starving and she put So much meal into her mouth that she choked. The landlord employed tow men Bartley Hackett and Paddy McHugh to bring food to a poor family - McCabes of Scrabbagh but the men kept the food for themselves."
Blight · Aughacashel · Bailiúchán na Scol | dúchas.ie,"I cannot say how the blight came or when the potato crop failed in '46. In most places, I heard my parents say, that the crop decayed in the ground; where the potatoes were safe at the time of digging - October and November - they rotted later in the pits.I don't know how the people got the seed potatoes the following year. They were not sown broadcast. They were ""set"" then as they are now. Ridges were made with loys, and the potatoes were cut in two or three parts leaving an ""eye"" in each part. (An eye is the name given locally to the sprouting part of the potato).Then holes were made with a wooden tool made in the home, or by a cooper or carpenter. This was and is still called a ""Steeveen"". [drawings of the Steeveen]. It was made of ash. The end with which the holes were made was egg or bulb shaped, and tapered to a point"
The Blight of 1846 · Aughacashel · Bailiúchán na Scol | dúchas.ie,"I believe the potato crop looked healthy in July, and that after some bad weather in that month the crop that looked promising the day before was burnt black with the blight the next day.  Some places, and spots in fields escaped.  I heard John McGirl's father of Listermacrone, Drumcong was the only man in the parish of Kiltubrid that had a crop that came safe.  I often heard it said that he sold potatoes that Winter and Spring of the following year, and that people from as far off as Co. Sligo came to buy from him.  I dont know what price per stone or per Cwt. he got.Yes, some people suffered terrible hardship.  Many died of hunger"
The Famine Times · Glostremin · Bailiúchán na Scol | dúchas.ie,The Famine times.The country was thickly populated before the year of 1848 when the people were dying in thousands of hunger.  All they had to eat was blackberries and the people were gone like skeletons with hunger.  Mr. Malacy Canning of Curgar had a mill at the time of the famine and the people came in their thousands for gallons of meal to eat and sometimes they used to fall dead before they could reach the door.About six years ago you could gather skulls in the gripes around Sallyfield where the ditches were thick with people that did eating blackberries.  There was a new road made from Gorvagh to Mohill after the famine of 1848.There was a great population in Glostermin there were ten families where there is only one now each having a small number of acres of land.  Before the famine year the people were well to do.  The year the famine came the blight came and the potatoes rotted in the ground and crops we a failure.  It is said that a man named Mulkern was found dead with grass in his mouth.  England was govering Ireland and they sent help but it did not come in
Fenagh - Lough Rein - Lough na Peiste · Druim Áine · Bailiúchán na Scol | dúchas.ie,"Lough Rein.When Conanaing the Fearless was High King of Ireland he lived at Fenagh for a long time. One day his son Coffa went out to bathe in the lake, but soon got into difficulties, His nurse Rein who was on the shore at the time rushed into the water to help him but both were drowned. Ever since the lake is known as Lough Rein, called after Nurse Rein who gave her life to try to save the King's son. Conanaing then left Fenagh.Lough Rein lies to the North of the Village of Fenagh.Lough Na Peiste.When the High King lived at Fenagh, a number of his soldiers went to bathe in a small lake nearby. A serpent, that dwelt in the lake devoured them all, and the lake is since called Loch na Peiste. Noboday ever bathed in that lake since. Lough na Peiste lies south of the Village of Fenagh."
The Famine Times · Dromad · Bailiúchán na Scol | dúchas.ie,"The old people who lived during the famine have stories to tell about it. This district was thickly populated before the famine. In the year 1846 the potatoe crop was very good and the people had heaps of potatoes. In the Spring of 1847 when the people started turning their potatoes they found that they were all soft and were not fit for use or fit to be set again. The wheat and oats crops did not fail so the big farmers who had plenty of wheat and oats lived but the poorer class died. The year after, the people had to get potatoes imported into the country. The poorer class dug in their bogs for ""briscains"" which are white roots and tried to keep themselves alive by eating them. People died in dozens in this district because the old people say that plenty of people died on the roads and are buried inside the ditches. There was a man named Bohely he died with hunger when he was going in on a gap and he is buried in the gap and it is still called Bohel's gap. There is a big stone in a field near our school a man is buried under it who died during the famine. My grandmother said that people going on carts and on horses fell dead with hunger. There was another famine since but a slighter one because very few people died. It was called the black spot famine it was in the year 1923 because the potatoes were all soft and covered with black spots. The spraying of the potatoes started then and there never was a famine since."
Folklore - Famine Days · Eanach Dubh (B.) · Bailiúchán na Scol | dúchas.ie,"The famine of 1846 and 1847 caused much distress in this district and in every place throughout the country.There was a family named Reynolds living in the townland of Corrick.  They survived the famine but after it fever set in and they were not able to resist it and they became victims of the disease.  The victims were the father, mother and three children, they were buried by the roadside.There is nothing to be seen now only the ruins of the home.  Previous to the famine there were about twenty six families in the townland of Corrick and to day there are only"
The Famine · Fearnaght · Bailiúchán na Scol | dúchas.ie,"The famine started in Ireland in the year 1846. The year before the famine there was a lot of potatoes and the people threw the potatoes in the ditches. The next year the blight fell on the potato crop and it failed and the people had nothing to eat. The people were dying in thousands behind the ditches and everywhere. After some time the government got Indian meal for the people and there was a boiler set up in every district and every man got a measure for his house. When the people got the food it was too strong and it killed some of them. They were buried everywhere, and they could get no wood to make coffins and sometimes people would break up furniture to make coffins. The next year some people sowed the small potatoes broadcast on the ground and anyone that did it had a good crop the next year. That was the first of the blight in Ireland and it has remained in Ireland ever since."
The Famine · Fearnaght · Bailiúchán na Scol | dúchas.ie,"About the time of the famine there was a great plague and it was called ""the black plague"". The people were dying in thousands and some of them went and died in the graveyards so that they would not have to be carried far. In Currycamp there was a man and his wife and they had a daughter who was dumb. The father died with the plague and the mother and daughter dragged him to the graveyard a distance of two miles and dug the grave themselves. The dumb girl went to a cock of hay convenient and pulled some of it and lined the grave with it. A man the name of Tom Reynolds, who is long since dead was then a little boy and he saw this going on and his sons and"
The Famine · Mohill (2) · Bailiúchán na Scol | dúchas.ie,"The blight came in 1845.  People did not suffer much in that year.  It was the custom to sow potatoes late in those days.  In June 1846 the potatoes were about half grown.  Robert Reillys mother remembered the day the blight came.  It was a beautiful bright day and calm.  Suddenly the sky darkened and the terrific heat withered the potatoes stalks.  Then a thunder storm broke and was followed by a shower of tremendous hailstones.    When it pass the stalks were black and dead and the potatoes never grew any bigger.Around Currawn the small crofters in ""one cow's places"" suffered greatly. Many died and the others were to weak that they were unable to carry them to the town graveyard.  Many were buried in Drumbeera and many others in the ""Desert"" owned by Mr Holton of Cloone.  The died were buried in straw mats, for the people could not afford coffins.Relief work was started in Lough Rinn and at a quarry in Currawn.  Pay was fourpence per day.  People existed on salted herrings, bough in the town on those miserable earnings and an occasional"
Another Famine Story · Mohill (2) · Bailiúchán na Scol | dúchas.ie,"Old William Reilly's mother lived in the same house in Cornagresh as he does.  During the famine the were not so badly off as the other people and generally managed to have a bag of oaten meal in the house.  The were very much carried by their less fortunate neighbours though they had not a great deal of riches, and were just a little farther from starvation than their neighbours.  One night Mrs Reilly went to bed and left about a quarter hundred of oatmeal in a little bag in the kitchen.  About daybreak she heard a noise in the kitchen and paid no heed to it at the time.  Then she began to wonder was anything wrong.  She got up and found the door open and the meal gone.  She looked out and saw a woman a few fields away with the bag on her back.  She recognised the thief and at first was going after her.  Then she changed her mind and went in.  ""That woman came here to save a starving family"", she said, ""and God wouldn't forgive me if I kept it from her""."
Traditions of the Famine Times · Ceathrú (Carton) · Bailiúchán na Scol | dúchas.ie,"29217Trditions of the Famine times as related by Owen McGann Killamaun Mohill to J. Flynn Drumdart Mohill early in 1936.Owen heard it from his father - Big Stephen of Drumlara Mohill. Owen is now 75 years of age and married in Killamaun, Mobil. His father's about 30 years old when the famine came.My father was born says Owen in 1814 the year before Waterloo and in the Famine years he was working below at Sheemore making the road from Sheemore through Ballingaving (?) and Sheffield into the village of Leitrim. He stayed down there for 9 months because he was a sort of a ganger. There were 150 men working there twos the relief work in '47. He told me he often saw 4 or 5 corpses coming to the work every day and he had to dispatch the men to Kiltoghent to bury the corpsesSome of the corpses were brought in ""Bull rush"" mats and ""straw mats"" because there was no tinker to make coffins. You know there was no timber a selling in towns at he time except balks which had to be carted from ships. And the man that wouldn't turn up"
Battle of Drumcollop · Ceathrú (Carton) · Bailiúchán na Scol | dúchas.ie,It was back in 1796 two years before Ballinamack and a man named John Muldoon lived at Funshinnagh crossroads and John was making poteen on that day and 17 yeomen surrounded the place and Sleck Simpson of Corbohill who lived where Willie Higgins now is shot Muldoon's dog and when Muldoon crossed him for shooting the dog he reloaded his gun and shot Muldoon himself and that started the row. The country gathered with pitchforks and all sorts of weapons and the yeomen fled through Breandrum King across the Hail of Lobby Eshim into Drumcollop in Murphy's house and started firing at the crowd outside and fined until all their ammunition was gone The crowd set fire to the house and as quick as the yeomen came out they surrounded and killed themOne of the yeos got into a bog hole for safety
