Title,Transcription
Famine Times · Cloonkeen Kerrill · The Schools' Collection | dúchas.ie,"In 1846 and in 1847 there was a great famine in this district.  The year before the famine there was an abundance of potatoes and the people took all they wanted and they left the rest by the walls and ditches to rot.  The next year they had only a few potatoes but although they were starving they kept some for seed for the following year.  The next year the potatoes were worse and the people ate grass and nettles.  At that time, the people grew wheat but they had to give it to the landlords to pay the rent.There was a woman living in Monivea, Athenry, County Galway named Lady Hall.  She was a protestant and she distributed clothes, money, and food to all those who spat the statue of the Blessed virgin that she kept for the purpose.This story was told by Patrick Greaney aged 61 years of Ballygreaney, Ballymacward, Woodlawn, Country Galway.In this district in the year 1847 there was a terrible disease along with the famine.  Not many people"
Famine Times · Cloonkeen Kerrill · Bailiúchán na Scol | dúchas.ie,"Two men from Garbally, Ballinasloe, County Galway died in Cloonkeen Kerrill, Calsmanstown, Ballinasloe, County Galway during the famine.  They were both buried in the same place on the roadside.Some of the people had horses and carts and these people used to go to Galway for loads of meal and they used to bring it to a store in Ballinasloe and they got paid for bringing it to the store.The people had small patches of oats and they sold it for a lot of money.  The people had little potatoes because they rotted in the ground on account of the rain and the frost.  After the first year of the famine the people had enough potatoes to sow two short drills.  The people went to America and the workhouses were"
Famine Times · Cloonkeen Kerrill · Bailiúchán na Scol | dúchas.ie,"During the famine of 1847 all the crops got the dry-rot in the pits.  All that were not rotten were eaten and they had no seed for the next year.  When the famine was over they had nothing to sow.  The years before the famine they had to much of everything.This story was told by Ellen Raftery aged 50 years of Killuane, Gurteen, Woodlawn, County Galway"
"Tramps, Tinkers and Hawkers · Caisleán Nua (B) · The Schools' Collection | dúchas.ie","The tramps go around this place very often. Some of their names are Wards, Reileys, Powers and others.They stay at certain houses during the nights or in tents on the side of the road and during the day they go around from house to house begging.The seem to have a pitiful appeal and a pitiful face when they come to the door begging and if you are not inclined to give them what they were asking, they would go down on their knees praying.Sometimes they would say a litany of Hail-Marys and they would not go until they would get what they wanted."
Famine · An Mhainistir i gCill Chiaráin · The Schools' Collection | dúchas.ie,"The people were very poor in the parish of Mt Bellew when the famine broke out. Rev Brothers came from parts of Ireland and built a monastery in Mt. Bellew. The fed and clothed over two hundred a day still the people died on the road.To Rev Brothers were sent to attend to the sick and to bury the dead.Where the monastery stands now was once a bog with a little hut where the Brothers lived. Rev Brothers went to America to collect money for the poor and they sent home hundreds of pounds to feed and clothe the poor.Rev Br Jerome Ryan of Mt Bellew used to bury the people of the town. He made a coffin and put the bottom on hinges he buried the victims in the local grave yard which is about one mile from the town. He carried them on an ass cart drawn by himself he made a hole every night and buried them during the day he buried upto fourteen every day out of the village. In one house ""Bannertons"" he buried five"
The Famine · An Mhainistir i gCill Chiaráin · The Schools' Collection | dúchas.ie,"There was a famine in Ireland in 1847 which lasted for three years. During that time the people were lying out by the ditches eating herbs called ? and samsogs. They died by the thousands. It raged very severe between Barnaderg and Tuam. The people left their houses to search for the said herbs and were not able to read them again.A gentleman who lived about half a mile from Tuam closed in a field, roughly three acres in size, with eight foot wall around it, to bury the dead who were found on the sides of the road. Remnants of the walls still remain. The priest of the place used to go to the houses to attend to the dying. There was a fever in the district also.The people always sowed the potatoes on the flat not on ridges or drills. Only a few people had seed left from the previous year to sow on the same year. Whatever little potatoes grew for the people they brought them home and did not leave them in pits."
The Famine · An Mhainistir i gCill Chiaráin · The Schools' Collection | dúchas.ie,"It was not bad in this place. There were a lot more people in Ireland than now. They all died with fever. They would not bury the dead people that had fever. But they buried the people that died with hunger. They had no coffins to put on them, so they wrapped them in straw and buried them by the ditches. The potatoes rotted so for the next year they sived the potatoes with a sive and whatever stopped in the sive they sowed them. They had never a better crop. The potatoe crop often failed since. There was a priest in Kilkerrin and he got Indian meal to give to the poor people but he would not give it out until it was rotten in the vestery. The people ate the white roots that the plough turned over balled ""Clioscaíns."" There are graves in one of our fields, and the Canon RIP said that it was in the time of the famine people were buried in that place."
Local Storms · Maigh Locha (Buachaillí) · Bailiúchán na Scol | dúchas.ie,"About eighty years ago a fierce storm arose all over the country. Some of the old people over eight years remember this storm known as the Big Wind.Shortly after the people going to bed, the storm occurred with such fury that the thatched roofs were blown off the houses and the slates were stripped off the roofs. In the morning cattle and sheep were killed.Basket Making.The poorest people in Moylough about thirty-five or forty years ago were able to make baskets.The baskets were made about the size of a tea-chest. Every man grew sallies in his garden and when the leaves had fallen off them they cut them. Then the sallies were steeped in a bog-hole to make them tough and then they were woven into baskets or pammiers.Every old man was able to make them at that time but very fre are able to make them now."
Famine Times · Maigh Locha (Cailíní) · Bailiúchán na Scol | dúchas.ie,"The Great Famine of 1846-47 reached my district. All the people were dying in hundreds and as the district was thickly populated at the time the people were dying on the sides of the roads, in the fields and in their homes due to the failure of the potato crop.The blight which was called ""the cholera or Galar Dubh"" is said to have been a fog which was blown from the sea and that is the reason why it affected my district so severely.The next sping the people sowed the potatoes broadeast and they said that the potaoes were not as be as ""Múnógs"". A that time the district was thickly populated and many houses then occupied can be seen at the present day in ruins. There are four ruins in the district.The rich people"
Stories of the Bad Times · Ballygar (C) · The Schools' Collection | dúchas.ie,"In the times when Denis Kelly was landlord he was a cruel tyrant over his tenants.One man named Connelly, whose great grandson is now living in the old home in Drinane, happened to have a crop of good big potatoes. When potatoes were large the people called them lumpers.The father and mother were going away on business one day and they told the children to bolt the door and not to let in any strangers particularly the 'Emergency Men'. These men were named Diamond and Guest, two Cromwellian 'hangers-on' of the O Kellys. They lived in the little square which they, or some of the planters or English called 'Victoria Square'. The people here still call it Victoria Sq. in derision or when joking the people who live there. Their business was to ride round the estate and bring news to Denis Kelly of all the affairs connected with the tenants, their crops, good or bad yield, their stock improvements, any signs of increasing prosperity, etc. If they noticed a good crop, the landlord would take an opportunity of asking for some of the produce - a bag of the fine potatoes - oats and so on. The tenant dare not even show signs"
"Croc na gCorp · Skerdagh, Newport · The Schools' Collection | dúchas.ie","Cnoc na gCorpThere is a little Crocan right behind Skerdagh School Newport, Parish of Burrishoole Mayo called Croc na gCorp. In famine times when the people were dying in great numbers one man would usually take a corpse on his back in a bag and take it for burial to Annagh burying ground Glenhest, Lahardane parish. The route to the graveyard usually lay across this Crocan and it was the custom for the bearer of the load to rest there before proceeding any further. Hence the name."
"Graffy · Skerdagh, Newport · The Schools' Collection | dúchas.ie","Cnoc na gCorpThere is a little Crocan right behind Skerdagh School Newport, Parish of Burrishoole Mayo called Croc na gCorp. In famine times when the people were dying in great numbers one man would usually take a corpse on his back in a bag and take it for burial to Annagh burying ground Glenhest, Lahardane parish. The route to the graveyard usually lay across this Crocan and it was the custom for the bearer of the load to rest there before proceeding any further. Hence the name."
Stories about the Famine · Tóin an tSeanbhaile · Bailiúchán na Scol | dúchas.ie,"Stories about the FamineLong ago the people of Achill had very hard times, in 1846 the famine first commenced, and about 92 years ago [1845] the potato-blight commenced. It fell on all the crops and destroyed all the seed, and they had no seed to sow the next year. They ate turnips and roots and nettles.The people of Achill were dying in large numbers, they used die on the roads and on the mountains, there are a"
Stories About the Famine · Tóin an tSeanbhaile · The Schools' Collection | dúchas.ie,"254lot of stories told about the famine this is one. There was once a man from Achill and he went down the shore and he saw a bottle on the strand and he opened it, and it was full of whisky and he drank it and when he had it drank he fell dead.Miss Bridgie Cafferkey,Valley N.S.Dugort, P.O.,Westport, Co. Mayo.10-1-38I heard this story fromMr Pat DeverValley Dugort P.O.,Co. Mayo.Westport."
Weather Signs · Cnoc Luachra · The Schools' Collection | dúchas.ie,"say it is a sign of good weather.When the mountains look far away, good weather.When there is a circle on the moon, bad weather.When dogs drink water they say it is a sign of good weather.When wind is from the north good weather.Cat with back to fire sign of bad weather.Wild geese going to mountain "" ""Dogs eating grass a sign of rainBlue light in fire, sign of bad weatherHens picking feathers "" "" "" ""Circle round moon sign of rain.Sky red is sign of storm.When mountains look near it is the sign of bad weather.Ring on moon sign of bad weather (rain)Seagulls on land sign of bad weather."
The Famine · Cnoc Luachra · The Schools' Collection | dúchas.ie,"There was a famine in Ireland from the year 1845 - 1847. The cause of the famine was that the people depended entirely on potatoes and they set not other crops, and the potato crop failed and they had nothing to eat. All the potatoes did not fail the first year and the people managed to save them and set them again the next year and they failed altogether and the people had nothing at all to eat and they died in thousands with starvationThere was also a great plague at that time which was due to the starvation The people could not afford to buy coffins for anyone that would die so they would be buried wherever they died. The old people say there was a corpse every couple of yards between Mulranny and Newport and that anywhere there was a bare corpse left down to rest that a lot of people get [?] in it. There is a lot of graves around here of people who died in the time of the Famine."
The Famine · Cnoc Luachra · The Schools' Collection | dúchas.ie,"About two hundred years ago or more there was a strange sickness all over the world. The sickness was called the famine. Everybody who took it was buried in the nearest place they got ground. The people who were alive buried those victims in ""cleeves"" (cliabh) or anything they thought fit enough to hold them. The cause of this sickness was hunger. It was not because they had no money to buy food, but they could  get no food to buy.At last some people who knew nothing about the True Faith set up a house in Achill where they boiled stirabout and anybody who preferred to turn into jumpers was welcome to eat enough of stirabout.  So a good many people turned into jumpers for the sake of a pot of stirabout.Bríghid Nic Aodháinó n-a h-athair(1) Sean Mac Aodháin(2) An Ceathramha Saileach An Ceathramha Bheag(3)  55(4) Feilméara"
Historic - The Famine Period · Sraith Mór · The Schools' Collection | dúchas.ie,"Several deaths from hunger occurred in Shramore during the Famine.Two sisters named Phillips died in Glenamorg - (a townland of Shramore) and are buried in a field near the Glenamorg River.There are several graves in the vicinity of Freenlaur Lodge (a Lodge or tourist resort convenient to Shramore village)The people of the village were taking these corps to Burrishoole (?) for burial, but were too weak to proceed farther, so they buried them at the most convenient place."
The Famine Times · Faithche (Buachaillí) · Bailiúchán na Scol | dúchas.ie,"The old people have many stories about the Famine Times. My grandmother told me about a family who were not fit to walk with the hunger. One of them however was fit to go to a place where Indian meal was selling. This was a girl. She bought a stone of meal, but when she came home they were all dead in the house.On another occasion a man, and a woman were living in a house together. They were very hungry, and a few days passed away,"
Travelling Folk · Faithche (Buachaillí) · The Schools' Collection | dúchas.ie,"Travelling folk still call to our home, and they have been doing so for many years past. They are not very poor. They sell small articles, and the people usually buy from them. Among the many things sell are, brooches, Rosary-Beads, mirrors, prayer-books, purses, and pictures.The names of the best known of them are, the Maughans, Stokes, and Gypsies. One man named John Riley, frequently visits out district. He goes around gathering bottles, and wherever he gets a bottle, he generally gives a few needles in return. This man is not poor, and he has a house of his own in Westport.The Maughans also visit the district often. They generally call"
Old Houses · Faithche (Buachaillí) · The Schools' Collection | dúchas.ie,"When Lord Lucan was Land-Lord, over Brockagh, Aughowla, and Cultrain, all the people had to live on Cortoon and Derrynaknock. At that time too, the people had to live in little huts made of sods. Later down they began to make houses of stone, and mortar. In those house there were no chimneys but the fire was at the gable, and there was a cleeve in a hole in the roof over it, to let the smoke up. The houses then were roofed with straw, or rushes. In other houses"
An Old Story · Faithche (Buachaillí) · The Schools' Collection | dúchas.ie,"the fire was in the middle of the floor. When you went into the houses you could slide down to the fire, the floors were so slanted, and going up to the room there were two steps.The bottom of a bottle was used for the windows, because they were afraid the Land-Lord would raise the rent on them. The stuff that was used for the fire was called dhogeogs."
"Famine Times · N. Breandáin, Cathair na Mart · The Schools' Collection | dúchas.ie","Some of the old people have stories of the great famine of 1848-47. It affected the district very much.The district was very thickly populated before the great famine. Some people still point out sites of old houses occupied then, and now in ruins.There was never a better crop of potatoes then in the year 1846, but during the following year they rotted in"
A Local Accident · Eaglais · Bailiúchán na Scol | dúchas.ie,"Near Burren Bridge about fifty or sixty years ago, there was a woman coming home from town, about eight or nine o'clock. The night was very rough. The woman had an ass and cart. The wind blew, herself and the cart off the road down into a hole below the road. Some men heard her crying for help, so they ran to her rescue. When they found her she was dead. One of the men came back for the ass and cart. When he reached the place he saw a black ghost rubbing and scraping itself against the wall of the bridge. At last it jumped up into the air. What did it turn out to be but the unbrella, of the woman who got killed. The wind had kept tossing it about"
The Tale of a Tail · Eaglais · Bailiúchán na Scol | dúchas.ie,"Once upon a time a girl whose name was Mary worked for a gentleman in England. She was always in the habit of being late at mass. He boss did not like that. So next Sunday he asked her when she came home, ""Were you late to day Mary?"" ""Yes"" said Mary. ""I was only in for the tail of mass."" So the boss instructed her never to say the tail of anything like that but to say the conclusion. Next day some boys took the ass out of the stable and tied an old tincan to his tail. When Mary saw this she said ""Master look out at the ass going mad down the avenue with an old tincan tied to his conclusion."""
The Famine · Eaglais · Bailiúchán na Scol | dúchas.ie,"Once upon a time a girl whose name was Mary worked for a gentleman in England. She was always in the habit of being late at mass. He boss did not like that. So next Sunday he asked her when she came home, ""Were you late to day Mary?"" ""Yes"" said Mary. ""I was only in for the tail of mass."" So the boss instructed her never to say the tail of anything like that but to say the conclusion. Next day some boys took the ass out of the stable and tied an old tincan to his tail. When Mary saw this she said ""Master look out at the ass going mad down the avenue with an old tincan tied to his conclusion."""
An Drochshaol · Doirín Dáimh Dheirg / Dereendafderg · The Schools' Collection | dúchas.ie,"1)  Níor luigh an droch-shaoghal go trom ar an gceanntar seo mar do chabhruigh an tighearna leo go dtí  nach raibh sé indon níos mó a dhéanamh. Níor cailleadh duine ar bith sa gceanntar acht stráinseár  éigin agus bhíodar ar tí  é a chur in áit éigin ar an (?) acht d'aistirgh siad a n-aigne agus d'iompuigheadar  ar a nguailne é     go Achadh Fhobhair. B'shin é an t-aon duine amháin a fuair bháis sa gceanntar seo.2)  Tháinig an dubhachán ar na fataí agus mhaireadh na daoine ar min-coirce, a bhídis a' fhágháil o'n dtighearna talamha. Do ghairm (?) na sagairt ó'na h-altóir gan aon síol a chur go raibh deire an domhain"
The Famine Times · Errew G.N.S. · Bailiúchán na Scol | dúchas.ie,The famine years were 1846 and 1844. The potato crop failed and the people had nothing to eat and they died in thousands. There were more people in the village before the famine taht there are now. There was plenty of food in the country but it was all shipped over to England.It was in the ground the potatoes failed. The winter of 1846 was terrible in many homes but still it was not not too bad as they were cattle and sheep to be eaten.
Famine Times · Errew G.N.S. · The Schools' Collection | dúchas.ie,to say mass in churches and when they got chance they said mass in forts and hidden places where they thought they would not be noticed. Any priest who was found saying mass in these places had his head cut off and sold to the Government for five pounds.
Famine Times · Errew G.N.S. · Bailiúchán na Scol | dúchas.ie,"priest's head at this time. There was a man hunting up the priests whose name was ""Seán 'a Sagarc. He was living in Ballyheane. One day as he was following a priest he threw a dagger at him but the priest stood aside and let it pass. Then the priest took the dagger and threw it back to him and it stuck him dead.Correctionsvillage = village = village"
The Famine Times · Errew G.N.S. · Bailiúchán na Scol | dúchas.ie,Old people still tell stories of the great famine which they heard from their fathers and mothers. The famine times effected the district very much. Before it the district was thickly populated but after it the
The Bad Times · Na Caológa (B.) · The Schools' Collection | dúchas.ie,The Bad Times.I often heard my father and grandfather speak of the bad times in Ireland.  My father and mother did not live in the poor times but they were told all about the sufferings of the people by their parents and others.When the people speak of the bad times they mean the Famine time and the period following the Famine when the landlords evicted the tenants.  The worst year of the famine was 1847 when the potato crop failed completely.  The potato was the chief food of the country people at the time.A great famine swept through the country.  We are told that thousands died of a disease or fever which followed the hunger or scarcity of food.  I was told people died by the roadside and those who had the good luck to live appeared hungry and scared.Many of those who died in the year of the famine were buried in fields without coffins.  Sometimes severals [sic] were buried together.  Some
This District · Cruimghlinn · The Schools' Collection | dúchas.ie,"This is the half parish of Crimlin. It is situated between Castlebar and Lough Cullen. It is about seven miles wide and three miles in length.It is bounded on the North by Lough Conn, on the South by the Parish of Aglish or Castlebar, on the East, the half parish of Parke, and on the West is Burren.The surface of this district is level enough, but on the West it is very rugged and mountainous.The land is good in some places, but in others it is very wet, and swampy there is also a lot of bog in this place.There are twenty-four townlands in this district namely,: Ross, Crimlin, Conloon, Shranalee, Garryhill, Cunnagher, Tawneykinaffe, Greenauns, Tawnyshane, Spink, Derreen, Pontoon, Crillane, Laragin, Gort, Sallagher Sheeaun, Derrylahen, Shanvalley, Crimlin Lower, Derrylahen Lower, Ross East, Cunnagher South, Sheeaun Dhubh."
The Black 47 · Cruimghlinn · The Schools' Collection | dúchas.ie,"About ninety years ago there was a great famine all over Ireland. All the crops failed, the people had no food to eat, and they were dying of hunger.They had to boil nettles and eat them. Some of them, had food stored up for their own use. They used to have it hidden in the bogs, for fear the hungry people would get it on them.About ten or twelve people used to be buried every day. They used to carry them to the grave on a door, and put them in the"
An Drochshaol · Grianán · Bailiúchán na Scol | dúchas.ie,"Ar uair sin bi beirt fhear ann, bhí stocha óir ag duine aca agus bí stoca min coirce ag an duire eile, An duine a raib ar or aige fuair sé bás leis an ocras, an duine a raib an min coirce dit sé é do coingbhuigh sé beó go dtí go bhFuair sé beadh eile.Is in aimsir an ghuirt tosaig na daoine ag aboair ar no bóthribh agus fuair siad ceithre pinginn sa ló.Bíodh siad ag ite feir ar taobhar bóthair agus ag fághail bháis.Níor fád na prátaí ar feadh cupla blíadain Dubhairt an sagart le na daoine gar iad a chur mar ní fásfadh siadh. Cuir cuíd aca iad agus bhí siad comh mhór lé tuirnipi."
Famine Times · Ball Áluinn (Balla) · The Schools' Collection | dúchas.ie,"In this district the famine came and the people suffered very much. The old people everywhere heard their grandfathers tell of the sufferings of the people. The blight came one day and the big stalks got black and withered in field after field in one day. The potatoes got soft and rotten straight away. They were unfit to eat after that day. Some people had meal enough for themselves but others had not. From the villages around the people flocked into the town. Some died on the way in. In Walshes in Craggagh there were sacks of meal in the kitchen  stacked up to the roof. People used to come for meal to there to buy it  or beg it if they had no money. Two men died there one after getting some meal and milk, the other was dead just when he reached the garden. Both were buried beside a beech tree which is still pointed out.People ate rabbits, birds and hares. Some even ate docks and weeds and raw turnips. The people before this were fairly comfortable around Balla. The landlord was friendly and they were able to pay the rents by selling oats. They also set some wheat, kept some pigs, cattle and sheep. After the first  year of the famine all these were gone and very little relief came"
Famine Stories I · Baile an Daingin (C.) · The Schools' Collection | dúchas.ie,When the potato crop failed yellow meal stirabout was the staple food of the people.  A man named MacDonnell from Dunmore used to supply the people with the meal.  A man with a big family used to get more than the rest.  Any man that had no family used to take a child from the neighbour's house and say that it was his own so that he would get the meal.  Lord Dranmore used give soup to the people and they were called soupers.The soup was given to them to try to proyselytize them and very few that took it
Famine Stories II · Baile an Daingin (C.) · The Schools' Collection | dúchas.ie,"III.In the famine times when there were no coffins a person would make a straw mat and put the corpse into it and sew it up.  Then one man would carry it on his back to the graveyard.  This was when all the people were dying one by one by the roadsides, and one man would only be able to carry the corpse.  If the man left the corpse down to rest, where he left the corpse then would be called the ""Foídin Mearaide"""
Famine Stories III · Baile an Daingin (C.) · The Schools' Collection | dúchas.ie,"III.In the famine times when there were no coffins a person would make a straw mat and put the corpse into it and sew it up.  Then one man would carry it on his back to the graveyard.  This was when all the people were dying one by one by the roadsides, and one man would only be able to carry the corpse.  If the man left the corpse down to rest, where he left the corpse then would be called the ""Foídin Mearaide"""
Famine Stories IV · Baile an Daingin (C.) · The Schools' Collection | dúchas.ie,During the famine when the potato crop failed the people used to bring inblisgeáns and wash them and eat them.  In my neighbour hood at that time the people had nothing to eat but turnips which were selling in Prospect for a shilling a hundred.  When the people used get them they used break them and mix oatmeal through them and boil them.  At that time there was
Local Celebrities · Baile an Daingin (B) · The Schools' Collection | dúchas.ie,Michael O Neill was a famous mower.  He lived in Brandraduff near the [?] bog.  He was married.  He is dead about twenty years.  He had only a small garden in front of the house.  He had only a small house near the bog.  His house can be seen yet.
The Famine · Baile Gaedhealach (B.) · The Schools' Collection | dúchas.ie,The Famine of 1846 and '47 was one of the most terrible events in the History of Ireland.Many stories are told by the old people of the hardships these people endured.My grandmother's mother once gave an account of the Famine. She added that a boy from Burrish used to go to Claremorris weekly for a supply of Indian Meal. One day he set out for the usual supply. He was hardly able to struggle along. He got the meal and started back. But he was too weak to pass the Deerpark wall. When he didn't turn up a search was made. He was found dead by the wall with some of the meal unswallowed in his mouth.Another day she was sent
Famine Times · Baile Gaedhaelach (C.) · The Schools' Collection | dúchas.ie,"The famine effected the country very much. The potato crop failed. The food the people used instead of potatoes was rats, old dogs, cats horses and a lot of other things.Some people got government relief. A lot of the people died with hunger."
Famine Times · Baile Gaedhaelach (C.) · The Schools' Collection | dúchas.ie,"The famine of 1846-47 was the greatest for generations. In the end of June and the beginning of July the blight fell on the potatoes.They failed all over Ireland and brought hunger all over the land and many people died on the roadside. They ate the turnips instead of potatoes. People that could afford to buy food in the shops shared with others.The people sowed ""baclóg"" instead of potatoes. Almost all potates decayed in the ground. People burned cow dung instead of turf. That"
Famine Times · Baile Gaedhaelach (C.) · Bailiúchán na Scol | dúchas.ie,"The famine effected this district very much, long ago.The blight came on the crops and spoiled every one of them. The oats of barley didn't grow, and the potatoes decayed in the ground.The land was ploughed in Spring and the potatoes were broadcast like grain, The people ate boiled turnips and oatcake, other times they ate water-cress and nettles.The people died in great numbers with hunger. On walking the road they woud get two or three dying or dead by the way - byWhen the potatoes failed"
Famine Times · Baile Gaedhaelach (C.) · Bailiúchán na Scol | dúchas.ie,The famine effected the district very much long ago. All the potatoes failed when the blight came on them and they decayed in the ground.When the people were ploughing the land they picked the small potatoes and broadcasted [?] them like grain. The food they used was oatcakes and boiled turnips and also nettles and water-cress.Some of the people got Goverment relief and the people died in great numbers. On walking the road they would get to or three dying by the way.
Famine Times · Baile Gaedhaelach (C.) · The Schools' Collection | dúchas.ie,"The year of the famine some of the people were brought to America free and some of them died in the ships going over. The famine affected the district very much. It was very thickly populated before that time. Some old people point out sites of houses that were then occupied and are now in ruinsThe potatoes did not grow when the blight came, just a few small ones grew and the next year they put them in a iddle and they were that small that they went through the hole"
Famine Times · Baile Gaedhaelach (C.) · The Schools' Collection | dúchas.ie,Long ago the famine effected the district very much this happened in the year 1846-47. The people failed when the blight came on them. The food the people has was boiled turnips and oat-cakes.In Spring when they would be ploughing the land they picked the potatoes and broadcasted them like grain.Some of the got Government relief.
Famine Times · Baile Gaedhaelach (C.) · The Schools' Collection | dúchas.ie,"Some of the people can just remember of the famine times in eighteen forty seven. It effected the district very much. There were numbers of people buried during the famine.The blight fell and the potatoes failed. Every mans crop failed. The food the people had instead of potatoes was ""starabout"".The government gave a relief to the country such as to reduse the rents.People died with hunger and great sickness followed."
Hardships · Cuilleán · The Schools' Collection | dúchas.ie,"Thomas Nally of Boleyboy got the following information from Michael Daly, Boleyboy, Irishtown, Co. Mayo, who got it from his father John Daly who died at the age of eighty years, twenty-two years ago.Once upon a time there lived a man named Michael Duggan, in Boleyboy, who had two large cocks of hay in his garden. One day he was lighting his pipe (a spark near the cock) a spark fell from his pipe, and set the hay on fire. Then he ran off for some of the neighbours to stop the fire. When they arrived, the cock that was near it was in fire also. All the men got sticks and wet bags and succeeded in quenching it."
Hardships · Cuilleán · The Schools' Collection | dúchas.ie,"Thomas Nally of Boleyboy got the following information from Michael Daly, Boleyboy, Irishtown, Co. Mayo, who got it from his father John Daly who died at the age of eighty years, twenty-two years ago.Once upon a time there lived a man named Michael Duggan, in Boleyboy, who had two large cocks of hay in his garden. One day he was lighting his pipe (a spark near the cock) a spark fell from his pipe, and set the hay on fire. Then he ran off for some of the neighbours to stop the fire. When they arrived, the cock that was near it was in fire also. All the men got sticks and wet bags and succeeded in quenching it."
(no title) · Cuilleán · The Schools' Collection | dúchas.ie,"Once upon a time there lived a man in Ballyhaunis who went to Ballinrobe for porter. His name was Mr. Teague. At that time the turlough used to overflow and flood the road. When the man was returning, the water was on the road as he came out of the cart. Then the horse reared and fell into the mearing drain between Cullane and Crimlin. The man was saved. The cows and calves went to drink next morning. They got drunk."
(no title) · Cuilleán · The Schools' Collection | dúchas.ie,"Once upon a time there lived a man in Ballyhaunis who went to Ballinrobe for porter. His name was Mr. Teague. At that time the turlough used to overflow and flood the road. When the man was returning, the water was on the road as he came out of the cart. Then the horse reared and fell into the mearing drain between Cullane and Crimlin. The man was saved. The cows and calves went to drink next morning. They got drunk."
Local Poets · Cuilleán · The Schools' Collection | dúchas.ie,"Patrick McGough got the following information from Pat Huane aged seventy six years who got it from his father, Tom Huane, Boleyboy, Irishtown, who died at the age of seventy years, forty years ago.He told me that there was alot more houses in this locality long ago than there are now.There were three houses at the back of Mrs Beirne's house, Cullane.  The names of these people were the O'Dowds, the O'Devaney's and the Sweeneys.All those people I have mentioned went away to other countries."
Famine Times · Claremorris (B.) · Bailiúchán na Scol | dúchas.ie,This district was thickly populated before the famine. The people died in hundreds. Quite a lot of people were buried in a field owned by Mr. Higgins. Big stones mark the place where they were buried. It is believed that other people were buried beind Mr. Ronayne's sawmill. When he was digging in the grounds he found hasps of coffins.The potatoes rotted in the ground.
Famine Times · Claremorris (B.) · Bailiúchán na Scol | dúchas.ie,To my knowledge I have heard no stories or traditions told about the famine times.  A man told me that the famine affected the district very much.There is a stone in Mr. Higgin's land to show where the people were (born) buried during that period.  I heard that an average of forty people was buried in each pit.A terrible blight came on the potatoes and they had nothing to eat.  The potatoes decayed in the ground and seed came from foreign countries.  I cannot tell if government relief reached this district or no along the roads people were seen dying.  A priest named Father Peter Reynolds sold his horse to buy food for the poor people.
Famine Times · Claremorris (B.) · The Schools' Collection | dúchas.ie,"Stories of famine times are very seldom heard in this district, although it is said that the year of the famine pressed hard on the people of the localityhundreds of people it is said died from hunger, some in houses, some in work-houses and others on the sides of the road.Plagues followed the famine because half of the dead people were not buried and the smell created diseases and plagues . From those plagues many people of this district died.There is a great grave in Mr. Higgin's field and another where the Pratts Oil shed now stands. In each grave there are no less than forthy buried."
Famine Times · Cnocán Mhichíl Naofa (Clochar) · The Schools' Collection | dúchas.ie,"During the famine times the people ate nettles.  They also boiled them and made soup of them.After ploughing the land the people used to gather roots of some weeds and boil them for food.The people of Claremorris were buried in a pit near the fairgreen in famine times.Where our house now is in Mount Street there was a work-house all along the present row of houses and the people used to go there.  There is a grave-yard at the back where the people were buried and only  plain stones mark the graves.The people were buried near the ""Esso Depot"" in the fairgreen. There was a brick pit there and they threw the dead people in there.  Then the pit had to be closed because if anyone went in they would get the disease."
Famine Times · Cnocán Mhichíl Naofa (Clochar) · The Schools' Collection | dúchas.ie,"Famine TimesThere are many stories told about the famine in Ireland. It effected the people very much. Many a thousand dies of starvation. This country was thickly populated. The weather was very bad and the potatoes rotted in the ground. The weather got bad in February and continued until June. The people were so badly in need of food, as they went out into the field where the slits of potatoes were, with shovels and shades, and dug them up and eat them. They were dying in hundreds by the road-side and in the fields. Nearly all the people would have died only England sent money for food.Peggy Charles 13 yearsEskerlevallyClaremorrisThis story was told to me by my father Mr. Charles"
Famine Times · Cnocán Mhichíl Naofa (Clochar) · The Schools' Collection | dúchas.ie,"During the Famine the people ate bléhans and young nettles, the former were herbs which grew in the ground.  The good landlords and the government gave Indian meal to the people.  The landlords also gave potatoes for seed to  the poor people.  Anybody who had money enough to go, went to America.  There is a house now in ruins in James Street owned by Miss Killeen.  People lived in it at the time of the famine.  Some of the potatoes did not rot.  The potatoes were also destroyed about forty years ago.  They buried the people in straw in the bogs."
Famine Times · Cnocán Mhichíl Naofa (Clochar) · The Schools' Collection | dúchas.ie,Famine TimesDuring the famine times the people had nothing to eat. They even found it hard to get a turnip. They also ate yellow meal porridge and prasan (oatmeal and water). (They) All their vegetables rotted in the ground all over the Co. Mayo especially. The government sent out the meal for the porridge and they also supplied them with free milk. After the famine hundreds died with a disease called the Cholera.Jennie Burns 13 yearsConvent RoadClaremorris
